temp_esta	temp_solo	TC_ano2	TC_ano1
34.8			
34.8			
34.8			
34.8			
34.8			
34.8			
34.8			
34.8			
34.8			
34.8			
34.8			
34.8			
34.8			
34.8			
34.8			
34.8			
34.8			
34.8			
34.8			
34.8			
34.8			
34.8			
34.8			
34.8			
34.8			
34.8			
34.8			
34.8			
34.8			
34.8			
34.8			
34.8			
34.8			
34.8			
34.8			
34.8			
34.8			
34.8			
34.8			
34.8			
34.8			
34.8			
34.8			
34.8			
34.8			
34.8			
34.8			
34.8			
34.8			
34.8			
34.8			
34.8			
34.8			
34.8			
34.8			
34.8			
34.8			
34.8			
34.8			
34.8			
34.8			
34.8			
34.8			
34.8			
34.8			
34.8			
34.8			
34.8			
34.8			
34.8			
34.8			
34.8			
34.8			
34.8			
34.8			
34.8			
34.8			
34.8			
34.8			
34.8			
34.8			
34.8			
34.8			
34.8			
34.8			
34.8			
34.8			
34.8			
34.8			
34.8			
34.8			
34.8			
34.8			
34.8			
34.8			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
34.9			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.1			
35.2			
35.2			
35.2			
35.2			
35.2			
35.2			
35.2			
35.2			
35.2			
35.2			
35.2			
35.2			
35.2			
35.2			
35.2			
35.2			
35.2			
35.2			
35.2			
35.2			
35.2			
35.2			
35.2			
35.2			
35.2			
35.2			
35.2			
35.2			
35.2			
35.2			
35.2			
35.2			
35.2			
35.2			
35.2			
35.2			
35.2			
35.2			
35.2			
35.2			
35.2			
35.2			
35.2			
35.2			
35.2			
35.2			
35.2			
35.2			
35.2			
35.2			
35.2			
35.2			
35.2			
35.2			
35.2			
35.2			
35.2			
35.2			
35.2			
35.2			
35.2			
35.2			
35.2			
35.2			
35.2			
35.2			
35.2			
35.2			
35.2			
35.2			
35.2			
35.2			
35.2			
35.2			
35.2			
35.2			
35.2			
35.2			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.3			
35.4			
35.4			
35.4			
35.4			
35.4			
35.4			
35.4			
35.4			
35.4			
35.4			
35.4			
35.4			
35.4			
35.4			
35.4			
35.4			
35.4			
35.4			
35.4			
35.4			
35.4			
35.4			
35.4			
35.4			
35.4			
35.4			
35.4			
35.4			
35.4			
35.4			
35.4			
35.4			
35.4			
35.4			
35.4			
35.4			
35.4			
35.4			
35.4			
35.4			
35.4			
35.4			
35.4			
35.4			
35.4			
35.4			
35.4			
35.4			
35.4			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.5			
35.6			
35.6			
35.6			
35.6			
35.6			
35.6			
35.6			
35.6			
35.6			
35.6			
35.6			
35.6			
35.6			
35.6			
35.6			
35.6			
35.6			
35.6			
35.6			
35.6			
35.6			
35.6			
35.6			
35.6			
35.6			
35.6			
35.6			
35.6			
35.6			
35.6			
35.6			
35.6			
35.6			
35.6			
35.6			
35.6			
35.6			
35.6			
35.6			
35.6			
35.6			
35.6			
35.6			
35.6			
35.6			
35.6			
35.6			
35.6			
35.6			
35.6			
35.6			
35.6			
35.6			
35.6			
35.6			
35.6			
35.6			
35.6			
35.6			
35.6			
35.6			
35.6			
35.6			
35.6			
35.6			
35.6			
35.6			
35.6			
35.7			
35.7			
35.7			
35.7			
35.7			
35.7			
35.7			
35.7			
35.7			
35.7			
35.7			
35.7			
35.7			
35.7			
35.7			
35.7			
35.7			
35.7			
35.7			
35.7			
35.7			
35.7			
35.7			
35.7			
35.7			
35.7			
35.7			
35.7			
35.7			
35.7			
35.7			
35.7			
35.7			
35.7			
35.7			
35.7			
35.7			
35.7			
35.7			
35.7			
35.7			
35.7			
35.7			
35.7			
35.7			
35.7			
35.7			
35.7			
35.7			
35.7			
35.7			
35.7			
35.7			
35.7			
35.7			
35.7			
35.7			
35.7			
35.7			
35.7			
35.7			
35.7			
35.7			
35.7			
35.7			
35.7			
35.7			
35.7			
35.7			
35.7			
35.7			
35.7			
35.7			
35.7			
35.7			
35.7			
35.8			
35.8			
35.8			
35.8			
35.8			
35.8			
35.8			
35.8			
35.8			
35.8			
35.8			
35.8			
35.8			
35.8			
35.8			
35.8			
35.8			
35.8			
35.8			
35.8			
35.8			
35.8			
35.8			
35.8			
35.8			
35.8			
35.8			
35.8			
35.8			
35.8			
35.8			
35.8			
35.8			
35.8			
35.8			
35.8			
35.8			
35.8			
35.9			
35.9			
35.9			
35.9			
35.9			
35.9			
35.9			
35.9			
35.9			
35.9			
35.9			
35.9			
35.9			
35.9			
35.9			
35.9			
35.9			
35.9			
35.9			
35.9			
35.9			
35.9			
35.9			
35.9			
35.9			
35.9			
35.9			
35.9			
35.9			
35.9			
35.9			
35.9			
35.9			
35.9			
35.9			
35.9			
35.9			
35.9			
35.9			
35.9			
35.9			
35.9			
35.9			
35.9			
35.9			
35.9			
35.9			
35.9			
35.9			
35.9			
35.9			
35.9			
35.9			
36.1			
36.1			
36.1			
36.1			
36.1			
36.1			
36.1			
36.1			
36.1			
36.1			
36.1			
36.1			
36.1			
36.1			
36.1			
36.1			
36.1			
36.1			
36.1			
36.1			
36.1			
36.1			
36.1			
36.1			
36.1			
36.1			
36.1			
36.1			
36.1			
36.1			
36.1			
36.1			
36.1			
36.1			
36.1			
36.1			
36.1			
36.1			
36.1			
36.1			
36.1			
36.1			
36.1			
36.1			
36.1			
36.1			
36.1			
36.1			
36.1			
36.1			
36.1			
36.1			
36.1			
36.1			
36.1			
36.1			
36.1			
36.1			
36.2			
36.2			
36.2			
36.2			
36.2			
36.2			
36.2			
36.2			
36.2			
36.2			
36.2			
36.2			
36.2			
36.2			
36.2			
36.2			
36.2			
36.2			
36.2			
36.3			
36.3			
36.3			
36.3			
36.3			
36.3			
36.3			
36.3			
36.3			
36.3			
36.3			
36.3			
36.3			
36.3			
36.3			
36.3			
36.3			
36.3			
36.3			
36.3			
36.3			
36.3			
36.3			
36.3			
36.3			
36.3			
36.3			
36.3			
36.3			
36.3			
36.3			
36.4			
36.4			
36.4			
36.4			
36.4			
36.4			
36.4			
36.4			
36.4			
36.4			
36.4			
36.5			
36.5			
36.5			
36.5			
36.5			
36.5			
36.5			
36.5			
36.5			
36.5			
36.5			
36.5			
36.5			
36.5			
36.5			
36.5			
36.5			
36.5			
36.5			
36.5			
36.5			
36.5			
36.6			
36.6			
36.6			
36.6			
36.6			
36.6			
36.6			
36.6			
36.6			
36.6			
36.6			
36.6			
36.7			
36.7			
36.7			
36.7			
36.7			
36.7			
36.7			
36.7			
36.7			
36.7			
36.7			
36.7			
36.7			
36.7			
36.7			
36.7			
36.7			
36.7			
36.7			
36.7			
36.7			
36.7			
36.8			
36.8			
36.8			
36.9			
36.9			
36.9			
36.9			
36.9			
36.9			
36.9			
36.9			
36.9			
37.1			
37.1			
37.1			
37.1			
37.3			
37.3			
37.3			
37.4			
37.5			
37.5			
37.7			
37.7			
37.8			
38.1			
